ITEM,Consumo
07/02/2007,19015.7075174114
08/02/2007,19083.3693904386
09/02/2007,19365.7472116286
10/02/2007,18022.5542326927
11/02/2007,16581.4421925031
12/02/2007,19539.5511697016
13/02/2007,20083.5769384516
14/02/2007,19980.3045862839
15/02/2007,19477.0050034177
16/02/2007,19380.0434889317
17/02/2007,17704.6015131560
18/02/2007,16068.9811862255
19/02/2007,16132.7357453875
20/02/2007,15366.6580520817
21/02/2007,17227.3156893086
22/02/2007,18331.3298089260
23/02/2007,18735.4524632547
24/02/2007,18503.2400230674
25/02/2007,16499.4010856333
26/02/2007,19586.0817801731
27/02/2007,19771.2848433854
28/02/2007,19521.3705516560
01/03/2007,19717.1178960898
02/03/2007,19599.0320380273
03/03/2007,17861.1932897221
04/03/2007,16532.7186997061
05/03/2007,19176.4624884653
06/03/2007,19166.9237721780
07/03/2007,19647.5969149041
08/03/2007,19352.1275598071
09/03/2007,19772.4582507783
10/03/2007,17943.3848465454
11/03/2007,16221.7114424049
12/03/2007,19046.1875013668
13/03/2007,19036.3200678166
14/03/2007,19515.6459820516
15/03/2007,19290.9827873899
16/03/2007,19162.9357734356
17/03/2007,17784.3120938335
18/03/2007,16181.0008043046
19/03/2007,18742.8618464169
20/03/2007,19227.0206496944
21/03/2007,19293.7010542162
22/03/2007,19149.2754224968
23/03/2007,19467.6567465976
24/03/2007,18032.3895652394
25/03/2007,16654.0185208352
26/03/2007,19489.3780482492
27/03/2007,19950.5533002367
28/03/2007,19769.2655237497
29/03/2007,19988.1922247941
30/03/2007,20243.8771096116
31/03/2007,18481.0587790355
01/04/2007,16869.4462156705
02/04/2007,19624.1655515568
03/04/2007,19927.3298758950
04/04/2007,20476.5345080066
05/04/2007,19253.6547011690
06/04/2007,16649.4059221836
07/04/2007,17767.2647823136
08/04/2007,16906.0828129745
09/04/2007,19964.4607756851
10/04/2007,20022.5328033391
11/04/2007,19562.1983237435
12/04/2007,19470.8575355416
13/04/2007,19739.8856220459
14/04/2007,18402.4533596130
15/04/2007,16723.7801152742
16/04/2007,19707.2000125709
17/04/2007,19677.8830172170
18/04/2007,19963.1232119828
19/04/2007,19992.9382790414
20/04/2007,19863.1170267483
21/04/2007,17825.8551654463
22/04/2007,16133.2538995513
23/04/2007,19488.6976566774
24/04/2007,19938.7314240674
25/04/2007,20329.0028723878
26/04/2007,20282.9115723006
27/04/2007,20120.5791893175
28/04/2007,18512.8424350750
29/04/2007,16636.7063845185
30/04/2007,18714.3169480859
01/05/2007,17084.0923374108
02/05/2007,20025.9938557950
03/05/2007,20162.8131634757
04/05/2007,20402.1122727500
05/05/2007,18907.1790894298
06/05/2007,17170.1654815850
07/05/2007,19632.9364999915
08/05/2007,19973.3159216653
09/05/2007,19964.9933628929
10/05/2007,20014.3996907851
11/05/2007,20481.2690571001
12/05/2007,19083.0711188007
13/05/2007,17308.5671457863
14/05/2007,20188.2606868325
15/05/2007,20137.7718980004
16/05/2007,20540.7562418111
17/05/2007,20967.4414669840
18/05/2007,21087.0777430242
19/05/2007,19488.6025984701
20/05/2007,17945.2260692535
21/05/2007,20981.5425309920
22/05/2007,21190.0920516615
23/05/2007,20950.7632640393
24/05/2007,21121.0248714820
25/05/2007,21176.2661147905
26/05/2007,19244.0794786281
27/05/2007,17260.3718372399
28/05/2007,20583.6455876118
29/05/2007,20877.5372691602
30/05/2007,20831.5267591584
31/05/2007,20883.4245333921
01/06/2007,20437.5898950749
02/06/2007,18947.0005693914
03/06/2007,17500.2156759249
04/06/2007,20866.5595183705
05/06/2007,20642.6621301245
06/06/2007,20830.5017465395
07/06/2007,18078.0368432317
08/06/2007,20000.0894014235
09/06/2007,18816.0817733379
10/06/2007,16841.0573072241
11/06/2007,20057.9849017862
12/06/2007,20537.4212286711
13/06/2007,20898.3497510408
14/06/2007,20637.0438537281
15/06/2007,20140.6007953291
16/06/2007,18555.4038708938
17/06/2007,17115.8271519319
18/06/2007,19742.6764966972
19/06/2007,19802.8387552590
20/06/2007,20028.9931111269
21/06/2007,20152.4806660230
22/06/2007,20045.0684195914
23/06/2007,18507.6220634994
24/06/2007,17180.8183260290
25/06/2007,20456.7210600342
26/06/2007,20711.0811862559
27/06/2007,20651.4322305559
28/06/2007,20693.4988442488
29/06/2007,20825.5034506526
30/06/2007,19029.6319760027
01/07/2007,17119.2216188897
02/07/2007,19718.8624837298
03/07/2007,20230.9197837758
04/07/2007,20458.1881939964
05/07/2007,20481.3742228797
06/07/2007,20447.8636990182
07/07/2007,18872.4605036944
08/07/2007,17310.7512975417
09/07/2007,20227.5110925435
10/07/2007,20494.8073178583
11/07/2007,20404.5154963095
12/07/2007,20465.6985137434
13/07/2007,19967.5190244810
14/07/2007,18593.2503555158
15/07/2007,16899.4376874286
16/07/2007,20270.7598837985
17/07/2007,20824.6841032158
18/07/2007,20891.7686295239
19/07/2007,20893.2452466797
20/07/2007,20584.1391813603
21/07/2007,18591.0452087020
22/07/2007,16862.6802856158
23/07/2007,20173.0572525408
24/07/2007,20951.6014388710
25/07/2007,20874.0009618195
26/07/2007,20856.8437088292
27/07/2007,20465.1265266705
28/07/2007,18721.8594334089
29/07/2007,16821.8000433722
30/07/2007,19692.9137113419
31/07/2007,20292.3080928437
01/08/2007,20903.4278913084
02/08/2007,21088.8727766062
03/08/2007,21178.3542391656
04/08/2007,19506.3981822798
05/08/2007,17713.3846559349
06/08/2007,20528.0135448504
07/08/2007,21069.5031610170
08/08/2007,21297.2252081490
09/08/2007,21249.3787476420
10/08/2007,21219.0338777239
11/08/2007,19610.0217007343
12/08/2007,17640.8241143637
13/08/2007,20810.0631304278
14/08/2007,21352.0884654614
15/08/2007,19375.6251763957
16/08/2007,21412.0980477611
17/08/2007,21615.3819364026
18/08/2007,19661.4795919235
19/08/2007,17970.4799013073
20/08/2007,21441.4438051629
21/08/2007,21948.3030923812
22/08/2007,21545.8005089228
23/08/2007,21176.0411823771
24/08/2007,21524.6415168666
25/08/2007,20085.9330858014
26/08/2007,18150.4124834420
27/08/2007,21017.7090253764
28/08/2007,21573.2789480274
29/08/2007,21683.2254692142
30/08/2007,21855.7189622379
31/08/2007,21544.4185707355
01/09/2007,19821.6395626216
02/09/2007,18292.7532197293
03/09/2007,21380.3592705700
04/09/2007,21899.9628485666
05/09/2007,21904.4646330333
06/09/2007,21747.3316325047
07/09/2007,18851.7106683399
08/09/2007,19026.7566231949
09/09/2007,18075.2053673683
10/09/2007,21666.8012689057
11/09/2007,22333.2569281023
12/09/2007,22597.3811045431
13/09/2007,22433.0777105982
14/09/2007,22201.3941897394
15/09/2007,20258.8172418677
16/09/2007,18508.7992210118
17/09/2007,21453.5041598640
18/09/2007,21729.5166608337
19/09/2007,21928.7478504138
20/09/2007,22111.3594438115
21/09/2007,22144.5912374889
22/09/2007,20246.7263300994
23/09/2007,18612.3877265837
24/09/2007,21823.6678173795
25/09/2007,22033.9084383401
26/09/2007,21845.3597574782
27/09/2007,22021.6759425848
28/09/2007,22220.1321454408
29/09/2007,20468.6947194639
30/09/2007,18266.2222795209
01/10/2007,21948.5618977189
02/10/2007,22285.6144536012
03/10/2007,22185.1261699959
04/10/2007,21607.7034108575
05/10/2007,21532.6316433766
06/10/2007,20146.0715107454
07/10/2007,18657.8988297917
08/10/2007,21876.9414707429
09/10/2007,22348.7450819298
10/10/2007,22433.0076110740
11/10/2007,22134.8656209198
12/10/2007,19393.5945466042
13/10/2007,19573.6183466417
14/10/2007,17288.9434862116
15/10/2007,21217.3016364623
16/10/2007,22279.7513890154
17/10/2007,22344.3733872888
18/10/2007,22255.2420843479
19/10/2007,22238.4512723285
20/10/2007,20521.1187676591
21/10/2007,18693.3096874159
22/10/2007,21017.8190860065
23/10/2007,21442.2908241377
24/10/2007,21571.1639901310
25/10/2007,21846.5898655314
26/10/2007,22025.0474740850
27/10/2007,20358.1698879319
28/10/2007,18758.3898465735
29/10/2007,20897.6514128858
30/10/2007,22204.2241614513
31/10/2007,21912.8781465366
01/11/2007,21840.1943861986
02/11/2007,19065.6455997082
03/11/2007,20005.0426951245
04/11/2007,18694.2694780753
05/11/2007,22136.4947743865
06/11/2007,22497.9047067273
07/11/2007,22671.8384102631
08/11/2007,22990.8649810998
09/11/2007,22529.1703232835
10/11/2007,20554.7260948441
11/11/2007,18553.9901937643
12/11/2007,21971.0241257835
13/11/2007,22217.9385887628
14/11/2007,22337.0343791536
15/11/2007,20211.5092614790
16/11/2007,22045.0340536029
17/11/2007,20897.5499878700
18/11/2007,18850.7720368243
19/11/2007,22015.5253781977
20/11/2007,22462.6756398796
21/11/2007,22949.3958167002
22/11/2007,22775.6427057237
23/11/2007,22576.3447517780
24/11/2007,20871.4166495451
25/11/2007,19084.1375515149
26/11/2007,22053.9236412495
27/11/2007,21954.1657303169
28/11/2007,21835.3852384779
29/11/2007,22108.6594195754
30/11/2007,22130.6384000895
01/12/2007,20322.9593409648
02/12/2007,18374.2952026672
03/12/2007,21210.3168677355
04/12/2007,21950.3593657585
05/12/2007,22085.5631310175
06/12/2007,22136.4720664246
07/12/2007,21955.5659575394
08/12/2007,19608.4515241914
09/12/2007,18179.3837015670
10/12/2007,21428.6050898313
11/12/2007,22040.9134822206
12/12/2007,22299.6857215369
13/12/2007,22142.9815085042
14/12/2007,21908.6480858301
15/12/2007,20624.4902463890
16/12/2007,18961.1523135716
17/12/2007,20886.0422243535
18/12/2007,21551.8260061958
19/12/2007,21817.2843550016
20/12/2007,21730.6222492716
21/12/2007,21785.0670713743
22/12/2007,20590.8442533392
23/12/2007,19501.4325516801
24/12/2007,19588.1228645522
25/12/2007,17616.0092834156
26/12/2007,20686.8586050055
27/12/2007,21268.9254704559
28/12/2007,20871.0453302988
29/12/2007,19132.0250493677
30/12/2007,17808.3114021111
31/12/2007,18297.0215978278
01/01/2008,16216.7614655039
02/01/2008,18955.4066862882
03/01/2008,20344.9734250063
04/01/2008,20399.7218758667
05/01/2008,19263.1233629511
06/01/2008,17778.1316907228
07/01/2008,20779.4426390144
08/01/2008,21185.2374921376
09/01/2008,20837.9203868605
10/01/2008,20519.1187804241
11/01/2008,21023.9051651248
12/01/2008,20025.9982867208
13/01/2008,18364.9152189432
14/01/2008,20969.9352228001
15/01/2008,20427.3768176877
16/01/2008,20169.3848911564
17/01/2008,20258.3776333533
18/01/2008,19869.4956614753
19/01/2008,18638.0028064373
20/01/2008,17039.5300819314
21/01/2008,19849.0833561446
22/01/2008,20500.0098451739
23/01/2008,20699.0335880967
24/01/2008,20976.8702860669
25/01/2008,21100.3563840640
26/01/2008,19598.9132638893
27/01/2008,17498.0864849867
28/01/2008,19814.4201661865
29/01/2008,20905.0070871429
30/01/2008,21232.7418680864
31/01/2008,20606.2920617563
01/02/2008,20098.4294468802
02/02/2008,18448.4383286904
03/02/2008,16818.0009148746
04/02/2008,18454.4011477424
05/02/2008,17580.2923075330
06/02/2008,19330.9853457773
07/02/2008,20997.7404718562
08/02/2008,21009.0891405913
09/02/2008,19778.0689434632
10/02/2008,17720.0500212665
11/02/2008,21247.5562695659
12/02/2008,21257.2913435742
13/02/2008,21174.1298920350
14/02/2008,21303.3224554314
15/02/2008,20651.4341548580
16/02/2008,19746.7928879193
17/02/2008,17519.9061214738
18/02/2008,20181.3103645661
19/02/2008,21088.8833364406
20/02/2008,20563.6518646533
21/02/2008,20100.7685188426
22/02/2008,20296.4458220496
23/02/2008,18968.6708098648
24/02/2008,17894.8509087630
25/02/2008,21032.0515314601
26/02/2008,21438.9956130774
27/02/2008,21349.0968136171
28/02/2008,21452.9769447786
29/02/2008,21040.0882783540
01/03/2008,19108.0127030515
02/03/2008,16629.9845808927
03/03/2008,20114.0539167487
04/03/2008,20934.3306281481
05/03/2008,21002.3619824682
06/03/2008,21030.5671796181
07/03/2008,20610.3871260029
08/03/2008,19468.6376417161
09/03/2008,17715.7724914820
10/03/2008,20995.0993784099
11/03/2008,21077.5903824326
12/03/2008,20515.4610160378
13/03/2008,21080.6128608321
14/03/2008,20973.2677503886
15/03/2008,19662.1818116020
16/03/2008,18208.0606974575
17/03/2008,20818.1444976108
18/03/2008,21254.9512531150
19/03/2008,21272.2739370784
20/03/2008,20739.2511118792
21/03/2008,17482.4455218721
22/03/2008,18739.8602420041
23/03/2008,17650.6375774477
24/03/2008,20828.8791342001
25/03/2008,20816.8478918003
26/03/2008,20825.7042618365
27/03/2008,20422.1942820733
28/03/2008,20583.3673258505
29/03/2008,19104.8219334821
30/03/2008,17254.3708630099
31/03/2008,19918.6066594512
01/04/2008,19522.7410136547
02/04/2008,19995.3581607324
03/04/2008,20333.7216203533
04/04/2008,20165.3627831930
05/04/2008,18903.1573075270
06/04/2008,16765.1931621692
07/04/2008,20493.0107303714
08/04/2008,21256.0621118370
09/04/2008,21329.9213573594
10/04/2008,21305.9474715497
11/04/2008,20874.1903603615
12/04/2008,19381.1910679791
13/04/2008,17665.6068696606
14/04/2008,20634.6118705821
15/04/2008,20946.1770425777
16/04/2008,21146.4993679613
17/04/2008,21269.6699702353
18/04/2008,21139.1364381340
19/04/2008,19726.3456756149
20/04/2008,18070.5457901395
21/04/2008,18044.4642489851
22/04/2008,21198.7268598561
23/04/2008,21335.8028902799
24/04/2008,21434.1600504200
25/04/2008,21269.2401000667
26/04/2008,20054.9822224676
27/04/2008,18714.0302423755
28/04/2008,21459.0239864636
29/04/2008,21695.0773516866
30/04/2008,21415.0677554056
01/05/2008,18782.4509859914
02/05/2008,20634.6152286584
03/05/2008,19771.1750239948
04/05/2008,18175.7684952300
05/05/2008,20730.0316304532
06/05/2008,21275.6090193195
07/05/2008,21681.7535896864
08/05/2008,21798.5492021380
09/05/2008,21372.7733063771
10/05/2008,19785.4762552718
11/05/2008,18062.1439854890
12/05/2008,21194.1296203355
13/05/2008,21572.3660893240
14/05/2008,21354.4164249112
15/05/2008,21562.0861928689
16/05/2008,21833.5288216288
17/05/2008,20483.1315742961
18/05/2008,18519.8847851608
19/05/2008,21671.2013680575
20/05/2008,22507.6710550783
21/05/2008,22428.3749142303
22/05/2008,19820.6012988608
23/05/2008,21167.6327933647
24/05/2008,20147.7334354810
25/05/2008,17989.9692448371
26/05/2008,20942.7081969556
27/05/2008,21583.4801902754
28/05/2008,21819.6836244146
29/05/2008,21850.7337607044
30/05/2008,21573.2594480511
31/05/2008,20053.1789185541
01/06/2008,17912.7783837451
02/06/2008,20101.4004723433
03/06/2008,20760.7755199880
04/06/2008,21228.6394965718
05/06/2008,21846.3357717452
06/06/2008,22025.4203784655
07/06/2008,20172.5399113154
08/06/2008,18492.1943891410
09/06/2008,21874.2552071015
10/06/2008,22120.4802958588
11/06/2008,22056.1086094833
12/06/2008,22052.8601784563
13/06/2008,21641.8212997819
14/06/2008,20111.0596418353
15/06/2008,18978.9151602056
16/06/2008,22078.7703000096
17/06/2008,22448.3070627368
18/06/2008,21736.1766930362
19/06/2008,21649.7375815438
20/06/2008,21700.8466313343
21/06/2008,19977.7041558050
22/06/2008,18628.4944621242
23/06/2008,21855.5318943013
24/06/2008,22513.0541035309
25/06/2008,22003.5771481100
26/06/2008,22313.9836717522
27/06/2008,22474.5283601092
28/06/2008,21226.3401839902
29/06/2008,19246.3779008492
30/06/2008,22387.2766847292
01/07/2008,22533.3302914659
02/07/2008,22773.7108846901
03/07/2008,22988.7682547069
04/07/2008,22799.8494636906
05/07/2008,21188.1375910042
06/07/2008,19139.4804686895
07/07/2008,21534.2821449572
08/07/2008,22321.0956459739
09/07/2008,22627.2486420700
10/07/2008,22599.9651785596
11/07/2008,22311.5564214355
12/07/2008,21073.8013147504
13/07/2008,19208.3748564903
14/07/2008,22211.5323948300
15/07/2008,22575.4421364920
16/07/2008,22533.7915213228
17/07/2008,22099.5832970159
18/07/2008,21592.0015819088
19/07/2008,19796.1599599546
20/07/2008,18224.0797097030
21/07/2008,21685.7983066817
22/07/2008,22408.9119939669
23/07/2008,22590.3903663722
24/07/2008,22756.6647622986
25/07/2008,22544.9614397321
26/07/2008,20710.3862063483
27/07/2008,18855.6012758616
28/07/2008,21648.3296772809
29/07/2008,22243.2610971751
30/07/2008,22571.4830964072
31/07/2008,22791.1384481644
01/08/2008,22230.2232606805
02/08/2008,20651.8886364921
03/08/2008,19149.2228886367
04/08/2008,22590.8749847574
05/08/2008,22922.7711383599
06/08/2008,23085.4410214963
07/08/2008,23571.1262543035
08/08/2008,23440.3000122427
09/08/2008,21579.6222378715
10/08/2008,19354.9092439221
11/08/2008,23059.3044182542
12/08/2008,23840.5390014908
13/08/2008,24022.9192954624
14/08/2008,23856.5169345475
15/08/2008,21365.3953861946
16/08/2008,21453.5801656949
17/08/2008,19797.2354404535
18/08/2008,23048.9045032370
19/08/2008,23272.1667194328
20/08/2008,23704.0976429651
21/08/2008,23965.6374635136
22/08/2008,23994.1255590389
23/08/2008,21767.6875854590
24/08/2008,19729.3953286058
25/08/2008,22864.4415671371
26/08/2008,23535.9461712105
27/08/2008,24097.1688952853
28/08/2008,23696.0717764713
29/08/2008,23368.6085928601
30/08/2008,22087.8785628013
31/08/2008,19937.8909911219
01/09/2008,22901.2952768243
02/09/2008,23483.5775469887
03/09/2008,23612.4354744111
04/09/2008,23483.8567584800
05/09/2008,23674.8500050586
06/09/2008,21995.2274221814
07/09/2008,19867.2760722237
08/09/2008,23112.1035782728
09/09/2008,23530.7035340845
10/09/2008,24315.7638172270
11/09/2008,24068.5391552193
12/09/2008,23522.0305011889
13/09/2008,21690.0301670125
14/09/2008,20188.6987777167
15/09/2008,23475.0025015139
16/09/2008,24199.5489135377
17/09/2008,24113.4295711199
18/09/2008,23791.0178449540
19/09/2008,23426.2319734768
20/09/2008,21707.6993096590
21/09/2008,20090.1278060504
22/09/2008,23554.2567648125
23/09/2008,23887.7002551344
24/09/2008,23936.8453126214
25/09/2008,23692.2382877504
26/09/2008,23724.9270311207
27/09/2008,22103.2414885666
28/09/2008,20052.5744548828
29/09/2008,23088.5286728388
30/09/2008,23881.7572750713
01/10/2008,23685.3610823896
02/10/2008,23359.4334659124
03/10/2008,23674.1592241706
04/10/2008,21499.8132182986
05/10/2008,18887.2668316471
06/10/2008,22526.1548349811
07/10/2008,23687.7979533328
08/10/2008,23859.7886982386
09/10/2008,24149.7419523409
10/10/2008,23734.6547886273
11/10/2008,21844.3543956021
12/10/2008,19574.3782872940
13/10/2008,22982.8477811321
14/10/2008,24083.5853582812
15/10/2008,23888.5644975267
16/10/2008,24208.8726103399
17/10/2008,24502.2327702906
18/10/2008,21856.0265966674
19/10/2008,18967.6666347509
20/10/2008,23197.8824231360
21/10/2008,24118.5761489981
22/10/2008,24151.2123999842
23/10/2008,24136.3005993079
24/10/2008,23868.5977507217
25/10/2008,21919.5875720088
26/10/2008,19965.8117110293
27/10/2008,22206.1475620959
28/10/2008,23631.2109693882
29/10/2008,24077.0214820670
30/10/2008,24260.0425029713
31/10/2008,24032.3886664676
01/11/2008,22330.6404339919
02/11/2008,20188.8428296908
03/11/2008,23222.1170047632
04/11/2008,23699.0731492601
05/11/2008,23685.1855034087
06/11/2008,23337.3323977377
07/11/2008,23267.0035592453
08/11/2008,21625.4036461286
09/11/2008,19631.4811747259
10/11/2008,22926.9410697619
11/11/2008,24396.7786341616
12/11/2008,24632.4812228245
13/11/2008,24482.6302965945
14/11/2008,24178.9583729458
15/11/2008,21766.0181816687
16/11/2008,19998.6363399483
17/11/2008,22855.7624422942
18/11/2008,23958.4957481681
19/11/2008,24489.0241914243
20/11/2008,24133.7994558238
21/11/2008,24033.6413387358
22/11/2008,22168.3361798412
23/11/2008,20246.0884047528
24/11/2008,23007.9573286832
25/11/2008,23861.2235046107
26/11/2008,24080.5946837433
27/11/2008,24231.2857182502
28/11/2008,23925.9112299402
29/11/2008,21940.4818370673
30/11/2008,20192.5792698074
01/12/2008,23726.6624857448
02/12/2008,23933.1777865476
03/12/2008,22828.1549753155
04/12/2008,23218.9744944594
05/12/2008,23740.7936340233
06/12/2008,22257.9479245931
07/12/2008,20024.1419914608
08/12/2008,21416.1575323829
09/12/2008,24034.9888440717
10/12/2008,24083.6076203097
11/12/2008,23863.9070345743
12/12/2008,23621.8523574425
13/12/2008,21804.9461790720
14/12/2008,19982.9726084610
15/12/2008,23078.9417284267
16/12/2008,23577.2443052604
17/12/2008,23437.1830124617
18/12/2008,23428.6642328280
19/12/2008,22862.5909842090
20/12/2008,20849.9128741665
21/12/2008,19065.1166641475
22/12/2008,21828.8300099179
23/12/2008,22210.5261526683
24/12/2008,21357.9363157970
25/12/2008,19050.2143382827
26/12/2008,20410.3475123885
27/12/2008,20502.9913097935
28/12/2008,19526.8188975625
29/12/2008,22606.0765731408
30/12/2008,22499.7869733862
31/12/2008,20884.0000000000
01/01/2009,18188.7002629246
02/01/2009,20191.8629765390
03/01/2009,20256.1907426655
04/01/2009,19095.5338953780
05/01/2009,22424.3395112187
06/01/2009,22806.7513445103
07/01/2009,22480.8218149613
08/01/2009,22070.9524381017
09/01/2009,22076.5963753198
10/01/2009,20456.5699167864
11/01/2009,18789.5321829193
12/01/2009,21489.1528126170
13/01/2009,22579.1285005232
14/01/2009,22742.5718072423
15/01/2009,22580.6067390594
16/01/2009,22493.7019189251
17/01/2009,20749.5911661526
18/01/2009,18548.7760123508
19/01/2009,21740.3936213564
20/01/2009,21797.0874150389
21/01/2009,21315.4161530642
22/01/2009,21577.8271955450
23/01/2009,22161.6745308311
24/01/2009,20814.2261239871
25/01/2009,18784.1396849384
26/01/2009,21376.1964203718
27/01/2009,22329.5300059065
28/01/2009,22425.8401060852
29/01/2009,22668.4244281147
30/01/2009,22227.7354531689
31/01/2009,19895.9791550171
01/02/2009,18647.9370282826
02/02/2009,21352.6842917513
03/02/2009,21665.0012774733
04/02/2009,21812.2860109966
05/02/2009,21906.8932690182
06/02/2009,22338.7987126132
07/02/2009,21049.7246635727
08/02/2009,18998.6502271164
09/02/2009,22358.0280359719
10/02/2009,22929.3506736300
11/02/2009,22370.3678397509
12/02/2009,22598.5434440425
13/02/2009,22423.4031102178
14/02/2009,21626.4431424267
15/02/2009,18476.9258807627
16/02/2009,21171.8520579851
17/02/2009,21651.0460375130
18/02/2009,21608.9382166249
19/02/2009,21664.9381268096
20/02/2009,21918.7166281534
21/02/2009,19718.6330851240
22/02/2009,17549.4990363294
23/02/2009,19059.1505574820
24/02/2009,18503.1223740809
25/02/2009,20431.2913653979
26/02/2009,20933.2459826187
27/02/2009,21694.5606917916
28/02/2009,20338.3482324628
01/03/2009,19341.5591752785
02/03/2009,21517.4136398759
03/03/2009,22129.4911482776
04/03/2009,22271.8262239789
05/03/2009,21910.0595737247
06/03/2009,22051.1013205364
07/03/2009,21048.5072825153
08/03/2009,19242.3629728105
09/03/2009,21733.4824837743
10/03/2009,22014.3377151675
11/03/2009,22368.4742460898
12/03/2009,22334.2202069993
13/03/2009,22621.9930272426
14/03/2009,20811.0446394859
15/03/2009,19232.6970533873
16/03/2009,21276.5121789835
17/03/2009,21436.4547097144
18/03/2009,21714.2127984805
19/03/2009,22377.6464916641
20/03/2009,22572.7288536231
21/03/2009,21073.8408116308
22/03/2009,18818.8391146218
23/03/2009,21767.4280812924
24/03/2009,21813.4912020477
25/03/2009,21730.1565762567
26/03/2009,21845.1129960517
27/03/2009,21653.5824092743
28/03/2009,20638.7500745159
29/03/2009,18856.2040261396
30/03/2009,22028.1873501553
31/03/2009,21168.0531664039
01/04/2009,21533.1497078308
02/04/2009,21712.4218822615
03/04/2009,21966.5471203571
04/04/2009,20342.0462287121
05/04/2009,18259.6292846994
06/04/2009,21961.3532132476
07/04/2009,22821.7087133563
08/04/2009,22812.3538625564
09/04/2009,21570.4364140834
10/04/2009,17892.4819891422
11/04/2009,19303.9423902288
12/04/2009,18021.0135643421
13/04/2009,20945.4411023996
14/04/2009,22285.7527150295
15/04/2009,22318.1073487809
16/04/2009,22504.4637731483
17/04/2009,22243.7933493462
18/04/2009,20529.3479080380
19/04/2009,19009.4840774394
20/04/2009,21205.9044957867
21/04/2009,19616.3688338013
22/04/2009,22045.9423120650
23/04/2009,22205.9503044434
24/04/2009,22341.9269040167
25/04/2009,20759.6261581034
26/04/2009,18772.1193298555
27/04/2009,21571.3836197506
28/04/2009,22000.2689492479
29/04/2009,22459.9639747816
30/04/2009,21806.1247731483
01/05/2009,18365.7733451531
02/05/2009,19281.1367823093
03/05/2009,18276.5395319939
04/05/2009,20975.7147640292
05/05/2009,21565.9659168162
06/05/2009,22026.8165585584
07/05/2009,22100.5788759255
08/05/2009,21535.9528044800
09/05/2009,20433.1349714384
10/05/2009,18982.3578679943
11/05/2009,21652.1141891130
12/05/2009,21890.1077662932
13/05/2009,21727.3728012226
14/05/2009,21637.6147595832
15/05/2009,22001.4789455890
16/05/2009,20784.0475156617
17/05/2009,18725.4198883878
18/05/2009,21840.3451497605
19/05/2009,21499.3233941695
20/05/2009,21774.8812282162
21/05/2009,21812.8541415021
22/05/2009,22062.7705300960
23/05/2009,20413.6458296258
24/05/2009,18682.2933643230
25/05/2009,21278.1474169752
26/05/2009,21753.2069757048
27/05/2009,22273.5834998250
28/05/2009,22219.0288488171
29/05/2009,21583.7252722703
30/05/2009,20017.2002039950
31/05/2009,18635.7398801706
01/06/2009,21024.9419794982
02/06/2009,21381.6345525376
03/06/2009,21360.2652403314
04/06/2009,21908.5562735210
05/06/2009,22127.4859886984
06/06/2009,20914.5991984729
07/06/2009,18808.1137053099
08/06/2009,21820.9058026707
09/06/2009,22340.9382792334
10/06/2009,22316.3596374288
11/06/2009,19848.9472494213
12/06/2009,21292.7978749624
13/06/2009,20832.2737411322
14/06/2009,19394.5614484768
15/06/2009,21813.6595500878
16/06/2009,21992.3909261511
17/06/2009,22833.6794016457
18/06/2009,23100.2545678347
19/06/2009,22815.4702700398
20/06/2009,21539.6136445059
21/06/2009,19930.0624694750
22/06/2009,22701.4441248286
23/06/2009,22721.7038230434
24/06/2009,22564.3521434096
25/06/2009,22758.0056404729
26/06/2009,22770.7193423665
27/06/2009,21283.1580599474
28/06/2009,19782.1583492688
29/06/2009,22614.0555543934
30/06/2009,22729.3309608347
01/07/2009,22691.8460214321
02/07/2009,22972.6394650516
03/07/2009,22749.6720950018
04/07/2009,21140.3342307182
05/07/2009,19342.4897565197
06/07/2009,22497.1106574379
07/07/2009,22947.2872280309
08/07/2009,23044.1197622585
09/07/2009,23192.3695046272
10/07/2009,23054.9853504788
11/07/2009,21762.0475155162
12/07/2009,19896.8906906034
13/07/2009,23027.4131065580
14/07/2009,23280.3488242819
15/07/2009,23340.9919729628
16/07/2009,23051.3663729686
17/07/2009,22804.5281987098
18/07/2009,21091.9659687483
19/07/2009,19666.0887139191
20/07/2009,22690.6180317480
21/07/2009,23208.4530244602
22/07/2009,23138.8901588868
23/07/2009,22927.5307261821
24/07/2009,22354.1756057484
25/07/2009,21105.3473520212
26/07/2009,19756.4389952296
27/07/2009,23179.1592635310
28/07/2009,23726.9260512923
29/07/2009,23914.1469108029
30/07/2009,23961.3770016103
31/07/2009,23644.3953226623
01/08/2009,21999.5107526660
02/08/2009,20455.4834336003
03/08/2009,23697.9070458693
04/08/2009,23962.3634218632
05/08/2009,23706.2319989917
06/08/2009,23956.0231467315
07/08/2009,24481.7790250144
08/08/2009,22549.8019072518
09/08/2009,20531.6682940473
10/08/2009,24159.5827678192
11/08/2009,24879.7399970937
12/08/2009,24764.4894623294
13/08/2009,24743.0074965973
14/08/2009,24225.8782829346
15/08/2009,22178.4462540111
16/08/2009,20865.3619147116
17/08/2009,24663.9160470847
18/08/2009,25040.4101348257
19/08/2009,25029.8350026176
20/08/2009,24960.9230138767
21/08/2009,24942.5170406729
22/08/2009,23180.5350896448
23/08/2009,20620.2999506260
24/08/2009,23807.5338064505
25/08/2009,24305.1725645150
26/08/2009,24664.2177912928
